target_x,target_y,initial_velocity,launch_angle
51.209318025116836,23.396549560918373,57.1291011659457,29.15220473247744
146.51554879408428,39.424860609809286,57.1291011659457,29.15220473247744
162.16284041287,38.63540648352062,57.1291011659457,29.15220473247744
72.54653386891552,30.094948208216067,57.1291011659457,29.15220473247744
451.8588728436339,24.19800922210888,78.35931798413705,26.90643900885221
63.46332483758903,28.159802064251906,78.35931798413705,26.90643900885221
319.85515718144876,59.54341595103196,78.35931798413705,26.90643900885221
154.85051260371722,54.49407213261438,78.35931798413705,26.90643900885221
380.76103130288834,68.82636801522769,154.48167761488543,14.815157220657593
761.5220626057767,73.88713036928856,154.48167761488543,14.815157220657593
1009.318924247339,42.9281174922242,154.48167761488543,14.815157220657593
519.7690268579111,78.06426755041815,154.48167761488543,14.815157220657593
136.3785172078069,80.7388462691322,61.3410032671287,42.62666785702022
228.57807813702848,84.57678438403813,61.3410032671287,42.62666785702022
159.4284074401123,85.53626891276461,61.3410032671287,42.62666785702022
222.81560557895213,85.53626891276463,61.3410032671287,42.62666785702022
927.2619512189237,942.1014188203351,149.63905337170482,65.76827598988807
1322.2068563677246,664.3022825015187,149.63905337170482,65.76827598988807
326.25883468813987,586.4648433397244,149.63905337170482,65.76827598988807
1511.0935501345425,388.03688882628376,149.63905337170482,65.76827598988807
374.2254453848209,1332.460402760269,176.19185969773932,79.21281614084725
175.4181775241348,781.895166897519,176.19185969773932,79.21281614084725
485.32362448343963,1484.8297173351702,176.19185969773932,79.21281614084725
45.516287493470266,10.477124775260574,37.83848616571839,22.424586446740438
65.68827854171276,9.807824421067025,37.83848616571839,22.424586446740438
11.379071873367566,4.176691633380905,37.83848616571839,22.424586446740438
